Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Month,Season,Start_Hour
PRWI,,PRWI 6,PRWI-0334,Forest,2018,2018-07-03,09:00:00,09:10:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28.2000007629395,90.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0334,Forest,2018,2018-07-03,09:00:00,09:10:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,28.2000007629395,90.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0334,Forest,2018,2018-07-03,09:00:00,09:10:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,28.2000007629395,90.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0360,Forest,2018,2018-07-03,09:51:00,10:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,78.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0333,Forest,2018,2018-07-03,09:21:00,09:31:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,30.7000007629395,90.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 6,PRWI-0333,Forest,2018,2018-07-03,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Hooded Warbler,Setophaga citrina,950029.0,773816,HOWA,False,True,30.7000007629395,90.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0333,Forest,2018,2018-07-03,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.7000007629395,90.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0333,Forest,2018,2018-07-03,09:21:00,09:31:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Common Yellowthroat,Geothlypis trichas,178944.0,92708,COYE,False,False,30.7000007629395,90.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 6,PRWI-0333,Forest,2018,2018-07-03,09:21:00,09:31:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,30.7000007629395,90.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,7.5 - 10 min,Calling,50 - 100 Meters,False,,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757,EAKI,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Phoebe,Sayornis phoebe,178329.0,85813,EAPH,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Pine Warbler,Setophaga pinus,950045.0,890952,PIWA,False,True,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0516,Forest,2018,2018-07-03,06:08:00,06:18:00,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,28.7999992370605,79.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,,Wild Turkey,Meleagris gallopavo,176136.0,86451,WITU,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0546,Forest,2018,2018-07-03,06:27:00,06:37:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,26.6000003814697,83.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0601,Forest,2018,2018-07-03,07:21:00,07:31:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,28.3999996185303,90.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,06:54:00,07:04:00,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,08:12:00,08:22:00,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,08:12:00,08:22:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,08:12:00,08:22:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,08:12:00,08:22:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,08:12:00,08:22:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,10:32:00,10:42:00,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,7,Summer,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,10:16:00,10:26:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,7,Summer,
